trial_id,seed,controller,planner,contact,perception,offset_mm,spiral_radius_mm,noise_sigma_mm,success,failure_reason,insertion_time,peak_force,mean_force,jamming_count,retry_count,final_pose_error,compute_time,preinsert_pose_error,path_length,smoothness,max_joint_vel,max_joint_accel,solve_time,initial_contact_force,pose_estimation_error,effective_offset
391,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.286,27.9669,3.9968,0,0,0.000911,3.9354,0.004395,0.312164,11.2598,1.1904,307.1814,0.0,1.8429,0.005787,0.005787
392,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.368,38.4705,11.3446,0,0,0.004086,4.0233,0.004492,0.317465,11.17,1.1952,314.3194,0.0,2.1354,0.006163,0.006163
393,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,7.922,41.4787,20.7333,11,10,0.02385,1.0383,0.004873,0.321391,11.0536,1.2294,298.8635,0.0,1.7621,0.023075,0.023075
394,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.27,20.8225,2.0772,0,0,0.002231,3.9008,0.004962,0.309843,11.2279,1.1974,301.8895,0.0,1.5592,0.010544,0.010544
395,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,jam_max_recovery,7.132,42.8213,21.1015,11,10,0.013943,0.9933,0.004629,0.320654,11.1837,1.1832,306.3052,0.0,1.9812,0.014883,0.014883
396,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,13.786,44.5611,12.0328,11,10,0.007977,1.7271,0.004531,0.317514,11.3459,1.1886,303.28,0.0,1.5878,0.00908,0.00908
397,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.286,29.1279,20.6301,0,0,0.003024,3.8861,0.004237,0.313225,11.2227,1.1952,311.9532,0.0,0.0,0.003708,0.003708
398,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,8.102,45.9305,21.6859,11,10,0.014591,1.0309,0.004502,0.319854,11.634,1.3028,318.0872,0.0,2.301,0.012256,0.012256
399,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,9.182,61.3147,22.2778,11,10,0.008389,1.0861,0.004507,0.296712,11.432,1.194,315.4048,0.0,1.5272,0.015002,0.015002
400,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,14.198,41.1455,10.1725,11,10,0.000943,1.7176,0.004576,0.310334,11.4519,1.1845,319.0962,0.0,1.7349,0.006671,0.006671
401,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,7.964,68.0134,22.6199,11,10,0.01268,1.0449,0.00461,0.317214,11.0204,1.1971,325.9759,0.0,1.9187,0.012411,0.012411
402,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,8.594,60.9635,21.829,11,10,0.010247,1.0744,0.004298,0.313678,11.2284,1.1903,303.1829,0.0,1.509,0.009473,0.009473
403,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,14.118,40.8035,12.0203,11,10,0.00875,1.7216,0.004933,0.316528,11.2455,1.193,317.5859,0.0,1.791,0.007303,0.007303
404,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,7.376,44.0826,22.9233,11,10,0.020008,1.0148,0.004273,0.327032,11.1353,1.196,319.1243,0.0,1.9435,0.016917,0.016917
405,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,7.78,42.1042,22.5429,11,10,0.018053,1.0997,0.004497,0.322217,11.0416,1.2008,300.3133,0.0,1.6431,0.016487,0.016487
406,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,14.47,40.8697,20.4622,11,10,0.004754,1.5523,0.00454,0.314415,11.1363,1.1937,323.6303,0.0,1.5243,0.005685,0.005685
407,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,9.096,50.4469,23.1049,11,10,0.010156,1.1237,0.00471,0.298436,11.6369,1.1896,311.4717,0.0,2.142,0.014989,0.014989
408,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,8.87,41.959,20.8131,11,10,0.020396,1.1411,0.004594,0.311417,11.1815,1.2043,298.3256,0.0,1.8004,0.021718,0.021718
409,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.278,36.0905,11.1124,0,0,0.003361,2.5379,0.004717,0.308061,11.2547,1.191,311.0393,0.0,1.9039,0.007937,0.007937
410,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,8.456,42.2917,21.2917,11,10,0.009768,1.089,0.004687,0.313673,11.1769,1.1865,310.8763,0.0,1.5238,0.008616,0.008616
411,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,13.658,67.0355,11.6994,7,7,0.001851,4.9388,0.004777,0.31526,11.0978,1.1956,302.0166,0.0,1.506,0.009539,0.009539
412,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.238,26.544,11.9386,0,0,0.003096,3.8792,0.004558,0.310773,11.3584,1.1977,310.7686,0.0,0.0,0.007911,0.007911
413,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,14.04,41.0214,12.071,11,10,0.009369,1.6665,0.004289,0.317617,11.1883,1.1885,306.9125,0.0,1.5437,0.008773,0.008773
414,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.264,28.4334,6.2049,0,0,0.002045,2.4455,0.004154,0.307592,11.2267,1.1972,318.6476,0.0,1.7509,0.006618,0.006618
415,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,7.784,56.851,22.0164,11,10,0.015314,1.0086,0.004707,0.315455,11.1429,1.186,301.3548,0.0,2.073,0.014755,0.014755
416,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,13.156,47.0478,11.5208,6,6,0.002659,4.6435,0.0049,0.312568,11.2115,1.1909,305.2471,0.0,1.535,0.00927,0.00927
417,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,13.996,42.1928,11.0518,11,10,0.004343,1.6546,0.00451,0.311423,11.4745,1.1892,335.0509,0.0,1.7374,0.009021,0.009021
418,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,1,,10.326,38.4469,11.9213,0,0,0.004142,2.3736,0.004584,0.317591,11.3108,1.1939,312.0346,0.0,1.6175,0.006312,0.006312
419,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,6.0,0,force_abort_max_recovery,14.52,40.6783,19.8272,11,10,0.001892,1.6524,0.004508,0.311672,11.3143,1.1887,316.6383,0.0,1.6952,0.005653,0.005653
420,0,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.83,40.4918,11.9517,1,1,0.005802,2.7618,0.004732,0.304721,11.1722,1.1967,327.4031,0.0,2.0989,0.008701,0.008701
421,1,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.27,27.1672,7.3102,0,0,0.001686,2.56,0.004242,0.312152,11.2933,1.1909,306.0993,0.0,1.8587,0.006916,0.006916
422,2,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,13.806,77.6765,14.9734,11,10,0.009701,1.7391,0.004639,0.318859,11.1192,1.1961,315.5821,0.0,1.503,0.008329,0.008329
423,3,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,jam_max_recovery,7.638,40.9257,19.3799,11,10,0.030104,1.0244,0.004374,0.32544,11.1074,1.2797,294.092,0.0,2.3349,0.029773,0.029773
424,4,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.264,14.9289,4.7899,0,0,0.003743,3.725,0.004427,0.309737,11.2521,1.1993,299.7342,0.0,1.641,0.013667,0.013667
425,5,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,6.922,42.4152,22.0937,11,10,0.017492,0.9923,0.004424,0.323507,11.0798,1.2007,305.0556,0.0,1.9751,0.01899,0.01899
426,6,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,13.568,64.4092,12.8722,11,10,0.008865,1.6087,0.00484,0.318948,11.2977,1.1869,303.5471,0.0,1.6795,0.011435,0.011435
427,7,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.284,29.3133,19.975,0,0,0.004416,2.2828,0.004322,0.313255,11.1693,1.1965,312.6018,0.0,0.0,0.005231,0.005231
428,8,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,8.118,41.7405,22.0539,11,10,0.017721,1.1548,0.004252,0.3226,11.6545,1.3023,316.0321,0.0,1.7179,0.01542,0.01542
429,9,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,9.574,42.3479,20.28,11,10,0.012727,1.213,0.004959,0.291234,11.4109,1.1946,315.0772,0.0,1.6658,0.020172,0.020172
430,10,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,14.082,45.2817,16.4672,11,10,0.002052,1.8095,0.004901,0.308994,11.4057,1.1829,320.6731,0.0,1.6817,0.008907,0.008907
431,11,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,jam_max_recovery,7.904,41.9173,21.5397,11,10,0.020201,1.0899,0.004292,0.319563,10.9461,1.1993,385.2213,0.0,2.4051,0.017216,0.017216
432,12,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,8.594,42.9341,21.422,11,10,0.012014,1.0664,0.004391,0.313817,11.1978,1.1901,301.012,0.0,1.829,0.011685,0.011685
433,13,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,14.044,46.3447,13.1763,11,10,0.010009,1.6124,0.004049,0.318961,11.3106,1.1925,317.0779,0.0,1.6133,0.008862,0.008862
434,14,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,7.246,43.5184,21.2053,11,10,0.025497,0.9473,0.004813,0.331296,11.0439,1.1976,321.4374,0.0,2.1623,0.022713,0.022713
435,15,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,7.606,42.2411,21.7921,11,10,0.022396,1.0389,0.004779,0.325202,10.9679,1.2264,297.7024,0.0,1.632,0.021041,0.021041
436,16,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,14.196,40.6585,19.9186,11,10,0.005318,1.5936,0.004144,0.315486,11.1572,1.193,325.7405,0.0,1.7973,0.007856,0.007856
437,17,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,9.006,43.3424,20.6067,11,10,0.014545,1.1254,0.004748,0.294162,11.7698,1.1886,310.2399,0.0,1.6063,0.01983,0.01983
438,18,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,9.11,41.1894,19.6632,11,10,0.026205,1.0847,0.004401,0.311506,11.2668,1.2399,292.3303,0.0,1.9142,0.028039,0.028039
439,19,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,11.744,40.8146,13.9266,3,3,0.003253,2.5095,0.004729,0.306704,11.288,1.1906,309.6397,0.0,2.0691,0.009897,0.009897
440,20,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,8.36,46.8292,20.8294,11,10,0.011452,1.0688,0.00492,0.313844,11.1436,1.1858,309.2267,0.0,1.8637,0.010494,0.010494
441,21,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,8.878,41.9103,21.4758,11,10,0.01334,1.164,0.004554,0.316626,11.0691,1.1962,300.0401,0.0,1.6287,0.011893,0.011893
442,22,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.236,23.3351,9.7354,0,0,0.004655,2.196,0.004813,0.309606,11.2163,1.2001,310.5961,0.0,0.0,0.010746,0.010746
443,23,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,jam_max_recovery,7.556,54.1688,20.8699,11,10,0.011561,1.0435,0.004399,0.319072,11.1456,1.1875,306.1905,0.0,1.5938,0.010798,0.010798
444,24,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,1,,10.276,31.4273,13.2527,0,0,0.003207,2.5505,0.004926,0.305042,11.1381,1.1989,319.5213,0.0,1.6428,0.009429,0.009429
445,25,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,7.998,41.7174,21.9759,11,10,0.019081,1.0149,0.004694,0.316876,11.0979,1.2012,298.3771,0.0,1.6893,0.01868,0.01868
446,26,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,9.132,41.4655,21.3851,11,10,0.011372,1.1707,0.004905,0.312679,11.1985,1.1913,303.051,0.0,1.8581,0.011482,0.011482
447,27,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,13.648,60.8831,13.487,11,10,0.006497,1.7507,0.004387,0.311127,11.5116,1.1878,338.4005,0.0,1.8449,0.012576,0.012576
448,28,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,13.636,78.8328,15.1995,11,10,0.009935,1.7119,0.004903,0.318992,11.1356,1.1946,313.1777,0.0,1.6387,0.008438,0.008438
449,29,impedance,waypoint,spiral,gt-noise,3.0,6.0,8.0,0,force_abort_max_recovery,14.264,40.7898,19.7239,11,10,0.002086,1.6472,0.004449,0.311509,11.3304,1.1876,318.6095,0.0,1.6367,0.007767,0.007767
450,0,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,11.326,40.3115,9.6756,2,2,0.004538,4.1345,0.004513,0.313605,11.1528,1.1942,316.9384,0.0,1.9164,0.006,0.006
451,1,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.328,36.0954,7.6167,0,0,0.004119,4.1283,0.004746,0.313603,11.2507,1.1878,307.9738,0.0,1.7512,0.006,0.006
452,2,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.32,39.2748,7.8865,0,0,0.004118,4.0577,0.004567,0.313655,11.239,1.1915,308.0037,0.0,1.5107,0.006,0.006
453,3,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.312,36.8275,6.9967,0,0,0.004116,3.9334,0.004487,0.31366,11.3304,1.1924,311.1609,0.0,1.5069,0.006,0.006
454,4,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.3,38.0201,7.5929,0,0,0.004114,4.1785,0.004605,0.313625,11.2419,1.1902,305.8118,0.0,2.1554,0.006,0.006
455,5,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.266,36.845,7.0691,0,0,0.004116,4.1004,0.004462,0.313642,11.2351,1.1896,307.6972,0.0,1.8121,0.006,0.006
456,6,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,11.314,40.4783,9.055,2,2,0.004517,4.0495,0.004777,0.313585,11.4341,1.1924,300.0093,0.0,1.7781,0.006,0.006
457,7,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.34,35.9987,7.2231,0,0,0.004127,4.1869,0.004566,0.31354,11.1535,1.1902,307.5517,0.0,1.6176,0.006,0.006
458,8,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.308,37.4945,7.1361,0,0,0.004118,3.8605,0.004528,0.314055,11.6767,1.3029,321.9726,0.0,1.7844,0.006,0.006
459,9,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.312,38.646,7.2841,0,0,0.004114,4.0288,0.00479,0.313517,11.1233,1.1912,313.8837,0.0,1.7154,0.006,0.006
460,10,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.3,35.5446,7.1028,0,0,0.004118,4.196,0.004589,0.313666,11.3926,1.1879,311.9506,0.0,1.5874,0.006,0.006
461,11,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.312,35.8632,7.2447,0,0,0.004117,4.1843,0.004682,0.313619,11.1236,1.1907,314.0683,0.0,1.6853,0.006,0.006
462,12,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.314,36.3577,7.0869,0,0,0.004112,3.9269,0.004616,0.313624,11.2167,1.1896,307.2544,0.0,1.8384,0.006,0.006
463,13,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.286,34.9467,7.6099,0,0,0.004117,4.1491,0.004331,0.313649,11.3472,1.1933,316.6975,0.0,1.6995,0.006,0.006
464,14,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.36,37.8735,7.5979,0,0,0.004113,4.1417,0.004699,0.313656,11.335,1.1894,309.2708,0.0,1.7506,0.006,0.006
465,15,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.306,38.1798,7.0772,0,0,0.004114,4.1502,0.004677,0.31365,11.2256,1.1911,305.9723,0.0,1.5127,0.006,0.006
466,16,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.312,35.7933,7.3993,0,0,0.004109,4.164,0.004457,0.31357,11.1081,1.1943,314.7889,0.0,1.6001,0.006,0.006
467,17,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.334,37.6133,7.1782,0,0,0.004115,4.1897,0.004633,0.313699,11.3599,1.1915,312.4988,0.0,1.928,0.006,0.006
468,18,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.306,38.646,7.2249,0,0,0.004115,4.042,0.004773,0.313582,11.163,1.1921,313.6376,0.0,1.5781,0.006,0.006
469,19,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.328,37.3783,7.187,0,0,0.004119,3.9208,0.004564,0.313537,11.1752,1.1911,312.7144,0.0,1.9624,0.006,0.006
470,20,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.274,37.3597,7.5304,0,0,0.004111,3.8935,0.0046,0.31351,11.1922,1.1872,313.4005,0.0,1.5236,0.006,0.006
471,21,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.318,37.9349,7.0061,0,0,0.004114,4.0586,0.004646,0.313551,11.1807,1.1923,305.5631,0.0,1.6415,0.006,0.006
472,22,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.286,36.2569,7.1129,0,0,0.004114,3.9037,0.004558,0.313689,11.4035,1.1892,308.8032,0.0,1.5645,0.006,0.006
473,23,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.308,36.4021,7.2192,0,0,0.004114,3.95,0.004745,0.313617,11.2359,1.1903,306.674,0.0,1.6623,0.006,0.006
474,24,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.3,39.3933,6.9866,0,0,0.004111,3.8985,0.004375,0.31362,11.1794,1.1927,313.6228,0.0,1.6183,0.006,0.006
475,25,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.356,35.7151,7.2738,0,0,0.004123,4.0831,0.004715,0.313601,11.2425,1.1905,307.9149,0.0,1.7258,0.006,0.006
476,26,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.306,33.6855,7.9758,0,0,0.004114,3.926,0.004674,0.313633,11.2429,1.189,309.3831,0.0,1.6134,0.006,0.006
477,27,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.33,37.1823,7.2319,0,0,0.004115,4.0896,0.004607,0.313695,11.3479,1.1917,322.5579,0.0,1.828,0.006,0.006
478,28,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.294,37.6241,7.235,0,0,0.004111,4.1406,0.004511,0.31362,11.22,1.1904,306.0824,0.0,1.7472,0.006,0.006
479,29,impedance,waypoint,spiral,gt-noise,6.0,6.0,0.0,1,,10.318,38.1096,7.5829,0,0,0.004116,4.1792,0.004533,0.31353,11.1398,1.1907,308.2791,0.0,1.6641,0.006,0.006
480,0,impedance,waypoint,spiral,gt-noise,6.0,6.0,1.0,1,,10.322,31.8922,4.1235,0,0,0.004106,4.1522,0.004813,0.312274,11.1241,1.1944,317.9159,0.0,1.6999,0.004776,0.004776
481,1,impedance,waypoint,spiral,gt-noise,6.0,6.0,1.0,1,,10.304,32.1383,7.5416,0,0,0.004117,4.4074,0.004688,0.313581,11.2119,1.188,307.4373,0.0,1.5302,0.006318,0.006318
482,2,impedance,waypoint,spiral,gt-noise,6.0,6.0,1.0,1,,10.35,33.2559,8.2226,0,0,0.004185,4.1716,0.004443,0.314854,11.2437,1.192,308.6655,0.0,1.555,0.005542,0.005542
483,3,impedance,waypoint,spiral,gt-noise,6.0,6.0,1.0,0,force_abort_max_recovery,8.196,51.6122,21.6645,11,10,0.010666,1.0263,0.004445,0.31517,11.3088,1.1911,308.6762,0.0,1.6839,0.009332,0.009332
